word,num,x,y,z
橘,1,9.684921594,3.170978412,-1.152991271
ナトリウム,1,-2.938908378,-3.08301893,4.192556593
多忙,1,-0.1836406152,-1.894942896,-4.039106809
ゴジ,1,1.50955202,0.1148149129,0.226176671
カレー,1,2.588055339,-1.273432607,0.3239759267
ヘッダー,1,0.8137659696,-0.2300685722,0.7430297218
ハイウェイ,1,1.386685114,0.6663323707,1.344768698
オアシス,1,1.917741283,1.605143524,1.689071115
コンピュータ,1,-6.55122655,-3.107845045,3.80972894
華人,1,0.3964061428,1.674234181,-0.8747667835
シャア,1,-0.8605625465,-4.017898371,-2.920143318
記,1,0.7976670608,-0.5444849914,-3.697508901
ロゴ,1,-1.656869931,-1.099457156,5.195125063
意思,1,-6.527616834,-5.645140016,-6.071870774
文章,1,-2.809819838,-6.612925819,-3.007568679
キーボード,1,-0.9566891344,-3.243700369,3.719604156
出力,1,-8.743762817,-2.271350077,7.84378387
所業,1,1.685534327,-0.2128528605,-0.6448946467
和平,1,-0.9935810425,3.060745478,-5.710406258
妨害,1,-7.06588392,0.181525111,-4.761996349
レイ,1,1.751357537,-3.717899015,-1.768660429
仁義,1,4.953872757,-2.768666028,-3.059796326
打倒,1,-1.845073627,1.500552687,-9.067315254
アンカー,1,0.4730723789,-0.3185192678,0.6557359302
乾杯,1,2.242113804,-0.6766304282,-1.499845471
書記,1,2.534194234,4.284711834,-4.277355983
担,1,-0.5855975474,4.719937221,-4.550446351
モチベーション,1,0.122655704,-1.076985531,-0.5258937776
利潤,1,-1.662164885,-0.07865192532,0.3079466495
貯蓄,1,-2.702751397,2.34850245,0.9904564297
新入,1,2.109490996,0.5491203918,-1.459802342
上陸,1,-0.6306925283,3.39080618,0.1320645766
私邸,1,2.104337628,1.019629005,-0.2747390611
公務,1,-3.645409496,4.847421193,-3.766057627
フットサル,1,2.029109703,0.6311220835,0.501398785
アリーナ,1,0.8001487989,1.023100644,1.655109851
骨格,1,-3.204554638,-4.788506317,3.483914537
易,1,-3.573304168,-3.449685501,6.677333171
高原,1,7.720749654,4.114145543,3.925953617
文庫,1,9.610612766,-1.409132527,0.5299640745
ブレ,1,0.6666326027,-0.5516718858,0.9961468665
パイプライン,1,-2.624148046,1.09193262,4.186600422
カラ,1,2.67935677,-0.1255329575,0.8244679426
梯子,1,0.372560672,-1.148470885,2.448823067
活力,1,-0.01132165351,-0.6613655971,0.364224874
バニー,1,2.016607201,-0.2173969698,0.1756656958
上席,1,1.811563854,0.9217951501,-0.09096729414
エ,1,4.260218346,0.8098431209,1.693636798
休憩,1,-0.1772010071,2.5383592,3.491576282
猥褻,1,0.7965587826,-1.380722922,-0.718616486
性欲,1,0.1979269902,-2.887273139,-0.6000997918
牛乳,1,-0.3497287507,-2.536136378,3.455704963
退治,1,0.9925439276,-1.678648015,-5.209969454
ルポ,1,1.728682716,0.4831616247,-0.1368252621
バリエーション,1,-3.339665108,-5.316993676,3.950518291
ポット,1,0.6306914857,-0.8706680579,2.192422334
連行,1,-2.432194633,4.410728296,-7.469498961
インターハイ,1,1.618342354,0.2222268611,-0.2245090176
機動,1,-1.787964453,-1.599738952,2.451021836
勇者,1,3.938816054,-4.653853684,-2.557367138
イデオロギー,1,-2.291785415,-2.958608111,-2.728772251
媚,1,3.160586972,-1.895441201,-0.9777011205
伐採,1,-3.71986688,3.596424846,0.4769412498
注,1,-1.088878147,0.04617771881,1.166517873
陸,1,3.965844243,8.26849964,2.712417101
ピア,1,1.223530361,0.5117558289,1.338057487
切削,1,-2.00572447,-1.375555695,3.449173781
ケーキ,1,2.055459798,-3.160169235,0.8665484964
野次,1,3.340017076,-1.635790178,-1.504540769
室長,1,3.100450844,2.426377266,0.4295820596
インフレ,1,-5.12478468,-1.138302934,-1.235538738
パーソナル,1,0.3679050734,-0.0178945243,1.02955785
理,1,0.369350569,-1.730266135,-1.338200004
動,1,-5.14359125,-5.212853539,1.349356548
週休,1,0.4552293981,0.7908573955,0.1788287875
五味,1,1.871865559,0.1158936311,0.07583749867
紅葉,1,6.608577541,0.550037972,1.338534428
疆,1,2.140898231,1.361191119,0.5374127743
叫,1,3.967109552,-6.174340074,-4.183772605
貧富,1,0.1926901649,-0.8481089536,0.2554837392
キャッチコピー,1,1.920789138,-3.886080324,0.003260972844
頑,1,3.134442718,-4.480594983,-5.312593102
展望,1,2.006996159,2.843546672,5.132446975
加護,1,1.793309501,-1.083433847,-1.874718786
露店,1,1.342348114,0.1607115781,1.348044247
被曝,1,-4.922666129,0.5959809255,-0.6444875082
明暗,1,0.6632919828,-1.789205508,1.047538795
違,1,-3.273121594,-9.674907773,1.118313796
行進,1,1.823876816,1.354004492,-3.201983976
板,1,5.269730381,-2.528802835,7.695699033
臨,1,3.26722986,3.718308044,-0.8376925847
原資,1,0.8016775246,1.120277241,0.1695172488
蛾,1,2.785533468,-1.333227314,0.8695168625
くに,1,2.605602622,1.409520058,1.996537184
前述,1,-0.9004429429,-0.3666801039,1.627853955
スカウト,1,-0.9318611381,3.024901405,-7.907607938
養護,1,2.358379817,3.379376273,1.37257552
午,1,3.681231801,1.717234148,1.916797423
在京,1,-0.1287366706,2.299998916,-0.8165983002
表彰,1,-3.481413293,3.263402602,-4.06724441
ヒグマ,1,1.034853504,-0.5604374005,0.7765799017
ベレー,1,1.808560632,-0.833403289,0.3170329544
サド,1,2.357305394,0.0266299748,-0.7157641257
いが,1,-0.3741931066,-5.998468549,1.331632793
聖地,1,2.223967422,0.07222826954,-2.234376672
朱,1,7.962715837,-1.341145173,-2.733629863
イレギュラー,1,0.5078515976,-1.24430671,0.3813667546
潰瘍,1,-0.7631861915,-2.322633468,0.546587798
容認,1,-6.079965899,2.052218443,-5.974826417
緒,1,8.257735999,-1.888690811,-4.357392334
ビジター,1,-0.7995091644,0.4711397585,2.191874387
煙草,1,2.463952678,-2.991171562,1.097324296
大敗,1,-1.104242138,2.783706721,-6.602438801
ネオ,1,1.57068299,-0.577268897,-0.7555221912
懇談,1,1.210515644,3.754389524,-1.994808521
革命,1,-1.541624511,1.739003273,-7.149755896
評論,1,4.701125263,0.2990752453,-5.416103943
算出,1,-9.558504963,3.572442291,-1.276790607
反感,1,-0.2533546331,-2.209970838,-6.23138784
公布,1,-4.901062917,7.798276456,-5.198877854
評議,1,-1.490513247,4.561862538,-5.608947668
落札,1,-3.719581398,4.018720968,-3.684938913
敗因,1,0.5018359858,-0.3156467742,-0.6459278493
縮,1,-7.519685577,-3.969369768,5.179720579
線形,1,-3.019263633,-2.031756612,5.595812038
母艦,1,-1.30632237,-0.06677312637,2.585242518
護衛,1,-2.533510549,2.41787276,-2.89567694
建造,1,-5.713851764,7.656092825,1.072931557
タックル,1,-0.7108950594,-2.56966356,-0.4228274288
階級,1,-2.873242319,-1.83693238,-3.054613784
なり,1,1.740530199,-1.682688371,4.370001622
在校,1,0.4757240086,0.5803460133,-0.2765173028
ラム,1,2.075140912,-1.793815356,0.7863420003
擬人,1,0.4066805379,-2.873129129,-0.8493244116
イラストレーター,1,2.572902711,-0.6266549673,-1.22019729
敬意,1,-1.745220363,-2.501160099,-7.245987674
コントロール,1,-9.215803048,-2.673632711,-1.341987145
了解,1,-2.370517177,1.173481123,-3.248263104
シュート,1,-2.283393727,-4.651768337,0.09400889683
セッション,1,-2.82519044,-2.008876669,-0.4361761441
陽,1,11.34012912,1.312865235,0.06496137888
風穴,1,2.262265115,0.1708055128,1.016836822
論議,1,-2.441167229,0.02151301005,-2.935862114
重油,1,-1.219237551,-0.47753906,5.348707428
食費,1,0.6689917493,0.1318722548,0.641105277
無,1,-3.43597132,-5.758373016,-0.8294438675
勢,1,5.294556552,3.308049168,0.1909021057
宗家,1,3.847094717,-0.3151638676,-3.679866793
一気,1,-1.699825766,-2.221605964,0.7418581997
おやじ,1,3.474881822,-0.6468048675,-0.004193968358
深部,1,-0.2557125942,-1.559465023,3.569210471
詰,1,2.568849599,-3.252057313,1.784459714
帰,1,0.6123305886,4.970926325,-9.029762576
ク,1,1.759647568,0.9305269955,1.534055436
突風,1,-0.08958934548,-0.7624883154,0.7921433104
皇,1,2.780731197,1.538895294,-7.552272447
冠,1,0.687285314,4.453095546,-3.057451689
呼,1,2.341258022,-4.207219244,0.3086054633
チューハイ,1,1.107812364,-0.1874180934,1.118001922
品,1,2.064011372,-0.337299133,8.273846052
徹,1,6.813409041,-0.9810288769,-3.29975746
欲求,1,-2.965039475,-5.085738359,-1.485328878
充足,1,-3.308428004,1.626523212,-0.5687348642
劣化,1,-7.859648245,-2.690721864,3.207549044
クオリティ,1,0.1590431811,-1.370360072,0.8162775831
呪文,1,-2.692877842,-8.367801774,0.8104685803
にし,1,2.718133468,-2.340968958,0.7152696518
助産,1,1.291349066,0.526891059,-0.7126047786
フレッシュ,1,1.906655832,-0.3601977674,1.189955692
登壇,1,0.4616291374,1.316969311,-1.381118906
共犯,1,-0.6562636886,-0.4856197161,-4.728088963
苑,1,9.297913758,2.151337032,1.162654641
思念,1,0.430860688,-2.781524405,-0.8038105139
サイクロン,1,0.1010244895,-0.8084172485,1.651751361
吸着,1,-5.743714122,-1.558291984,2.744805071
ブラックホール,1,-1.632440988,-3.646936468,1.826279369
地代,1,0.1082164043,1.21471576,0.3432246036
電柱,1,-0.1123874644,-0.1891855796,3.941756797
扉,1,-1.299957404,-4.517949019,7.813536832
順序,1,-4.324756295,-5.385821632,2.928211662
節度,1,1.254624563,-1.278219405,-0.6095838418
カタチ,1,1.736937151,-0.3656408211,0.3519944763
ショーケース,1,1.006886753,0.1952556181,1.175705504
セルフ,1,0.1624950268,0.4968096197,2.304142264
アボカド,1,1.114168678,-0.4123398039,0.9931628987
シャルル,1,0.6580909514,-1.01991161,-2.962704085
一家,1,4.875958496,-1.132008382,-5.872089949
ターミナル,1,2.426124586,7.351978475,8.266786232
珍,1,3.473438937,-3.462070337,0.9914787161
愛好,1,-2.407865141,-0.5286558975,-3.807203509
儀,1,3.175088341,-1.653154841,-2.063881427
心底,1,1.779872438,-0.8554316932,-1.348472534
機運,1,-1.735559383,0.9934723958,1.207111497
病死,1,-0.9978643299,2.695515539,-8.863290123
名刀,1,2.334974206,-0.5888143375,0.09824217013
幻想,1,4.027729617,-3.867231241,-2.89787577
アンティーク,1,2.0402329,-0.1788254073,0.7852337014
需,1,0.5189278936,0.8466160307,1.43070567
主務,1,1.093603336,1.338929754,0.1205658551
ヒューズ,1,-0.5301917673,-0.642493403,1.210224081
ダイオード,1,-1.553862762,-2.849203438,4.501782051
ミトコンドリア,1,-2.403636617,-2.374699617,2.317498608
積年,1,1.406392549,0.4470436776,0.3733118398
派閥,1,-0.1045224644,-0.8096287423,-3.672731168
芝,1,6.721444644,1.994136747,5.664276095
冬至,1,1.542836971,0.1190523894,0.6357411145
祭事,1,1.446078699,0.9210730979,0.8830354344
民俗,1,5.150927257,2.750837958,-0.8998890367
イタズラ,1,1.772981118,-3.148018137,-1.503607593
本業,1,0.6417010109,-0.7327484689,-0.9856207967
ビザ,1,-1.809176502,1.376231646,-1.747142364
ナノ,1,0.1462030675,-0.6877830617,2.578030395
主神,1,3.730626347,-0.1884722512,-1.584494319
本殿,1,3.010753499,1.611213841,3.236242315
ペンギン,1,3.131150071,-1.521603531,1.162782528
ラグビーフットボール,1,2.591188063,1.815751147,0.01275106608
同定,1,-3.973518846,0.2727080057,0.06231925552
傷害,1,-3.294129888,-0.9778339568,-1.793708322
機密,1,-2.955670645,1.28803651,-2.007391733
定性,1,-0.3919916045,-1.337620502,1.111645363
下地,1,2.529881781,1.392206645,3.146102771
書道,1,3.941073953,-0.3037703704,-0.646714235
急患,1,1.618975417,1.085170957,0.8755788855
互助,1,1.224529685,1.232886853,-0.4864284808
メモリアル,1,3.921347758,-0.2761770355,-0.1166044642
口腔,1,-1.304605717,-3.247664973,3.199215953
バース,1,1.617659229,1.111360238,0.9127720777
ルームメイト,1,1.513554791,-0.3744253749,-0.7389912095
ヒーター,1,-0.7057846583,-1.040500395,3.544634972
メンテナンス,1,-6.201534097,0.8474058507,4.457003876
先制,1,-1.80571961,0.08659400071,-2.103607226
ルポルタージュ,1,1.676991882,-0.02980361158,-0.1573820783
仲,1,6.577090636,-6.019432808,-7.000540004
リア,1,-0.04234768027,-1.740440811,2.452634879
隊,1,5.731975361,3.008513157,0.2527878764
スネ,1,2.07509393,-4.331403868,-1.443569172
愛人,1,4.06464474,-2.744761546,-5.849525477
遊女,1,4.161778098,-1.98956824,-1.305038723
フィクション,1,-0.7873507067,-4.218508674,-1.362603825
超絶,1,1.229803575,-1.755644948,-0.2068056799
鹿,1,10.72579321,4.734014214,2.532571128
イノシシ,1,1.123401074,-1.440784995,0.8998470336
農地,1,-3.24790054,3.021936218,2.473706182
捕獲,1,-7.964618256,1.166286776,-2.064704889
開拓,1,-1.814564885,7.31815447,-3.477744147
ソバ,1,1.571951318,-0.4484498953,1.673069929
アキバ,1,1.834760876,-0.2138575228,0.370764373
富豪,1,2.243738674,0.5734224987,-2.43162428
蓄電,1,-2.215414109,-0.06355880738,5.7436696
込,1,-1.617536525,-4.508633928,2.577497971
誠意,1,0.7759451227,-1.273202709,-1.821337359
創出,1,-3.245486937,2.965696052,-2.152908605
メソッド,1,-3.72510051,-2.192524146,1.365686791
バックス,1,1.377174388,0.00604059439,0.0700816398
受電,1,-0.950454329,1.50264946,1.507464193
規則,1,-5.303872812,-0.7864736285,2.801727888
蝶,1,8.175816173,-4.099969201,-1.511551793
むしろ,1,1.85552386,-0.5277607125,0.2468201742
バッシング,1,0.1592527817,-0.9076443679,-1.894325051
倒閣,1,0.000484327436,0.5709189057,-1.175074627
初任,1,1.413440759,0.6975227781,-0.4551692432
クソ,1,2.421002846,-1.019292794,-0.02519441218
問答,1,2.187242621,-2.315606622,-3.350045389
舘,1,8.495458863,2.724062378,-1.703514926
設問,1,0.414722074,-0.9025970317,0.1526675118
ツッコミ,1,1.390694499,-5.836460344,-2.957657209
犯人,1,-1.144615978,-4.66109126,-5.814703967
否決,1,-4.782948366,3.838829488,-4.391161087
商,1,4.437167517,3.989366196,0.1479419124
コンドーム,1,-0.1568401059,-1.821127969,2.046672823
遭難,1,-0.4939699762,2.397817562,-4.13122671
フラワー,1,2.509536259,0.6754724853,1.21245904
リポーター,1,4.036735865,0.4621087902,-0.9906585834
民生,1,-2.203382392,4.042011337,1.549008768
惰性,1,1.099276238,-0.3384618048,0.5615457448
教,1,2.301916248,2.698322553,-6.956790957
故,1,3.105815174,-2.342890179,-4.839777726
オ,1,2.61234809,-0.4616105009,1.073394977
奔走,1,-2.52011889,3.408532854,-6.974028233
手記,1,3.682221193,-1.704272353,-4.396267229
コメンテーター,1,1.559824399,-0.3812376268,-2.254028948
アコースティックギター,1,0.9169397004,-1.646692767,0.6868802068
認,1,-5.463314073,-0.6047932307,-4.043449764
質量,1,-6.49632095,-6.00036548,5.448445878
雨量,1,-0.4103245799,0.8682115463,2.687037163
将,1,6.726946559,0.3823913745,-7.113410413
傀儡,1,1.442885839,-1.837620961,-4.924209483
ペスト,1,0.86693909,-0.7295249405,-1.00685681
爆破,1,-3.243092311,4.177598892,-1.090289612
キムチ,1,2.00493609,-1.153273003,0.9704538885
混入,1,-6.641787835,0.1101441508,0.06364047213
オファー,1,-1.160209982,-0.5287271877,-4.597455364
洲,1,10.51471932,8.357148671,1.77167256
反動,1,-4.962043039,-4.880666904,-0.7442243268
舌,1,2.217169648,-8.054699726,1.245385774
アルツハイマー,1,0.8345285667,-1.260108357,0.2395393945
従,1,-4.058953953,1.954805876,-1.180504699
君主,1,-1.651623945,-2.32075712,-6.352459576
香水,1,0.9910541105,-1.739873805,1.115595582
芳香,1,-0.5115960437,-3.026024772,2.699586161
アメ,1,1.744120353,-0.8118454702,1.396474844
カーニバル,1,2.003054988,-0.7010303368,0.165489206
ペットボトル,1,-1.245640202,-1.627765135,4.52825205
グリチルリチン,1,1.720815503,0.2328661377,0.845516745
プレイヤー,1,-6.861220278,-7.164358826,0.08422668377
バリア,1,-1.940350872,-3.153980182,2.917297412
敏感,1,-0.2586639097,-4.726271141,-0.5806295129
塗布,1,-6.034876888,-0.2406026411,1.18123841
恋,1,6.985522457,-6.215599255,-6.062305426
昆布,1,3.197268796,-1.062347948,3.297514314
ビジョン,1,-0.3342163858,0.4567995146,1.080445423
感激,1,-0.2606545699,-0.3618538182,-5.395162433
鑑,1,7.327560479,-0.8565868489,-1.709737586
決死,1,3.213685271,-0.5516284148,-2.10064422
蜜,1,2.971096213,-3.421837346,1.442534084
騎馬,1,2.856510687,-0.03745990734,-2.358254365
別件,1,0.5818598433,-0.4235697831,-0.7202158255
看板,1,2.740339743,-0.6038999477,2.904582734
水泡,1,1.304350361,-0.02557449203,0.09587148572
センス,1,0.9157868315,-5.145670509,-1.926085263
ポータブル,1,1.115696347,-0.3899842002,1.983746743
ペンダント,1,1.159590718,-2.122340755,0.3424349631
哺乳,1,0.04012093805,-2.79462889,2.271390988
競演,1,1.358266569,-0.5666472854,-3.243429884
バカンス,1,2.177250901,-0.1285210995,0.05246031533
サンプル,1,-3.545063946,-2.442812169,2.89831207
セコンド,1,0.934442802,-0.9409931136,-0.518612102
コーチ,1,3.749735287,1.618048015,-3.826534514
萌,1,7.194758617,-0.418382935,3.265080223
ウエンツ,1,2.147045575,0.0518128946,0.2127021214
帳簿,1,-0.2910999433,0.8985360277,1.054695532
一因,1,-0.4619523773,-2.690424667,-1.401730998
後任,1,4.041527374,3.479545514,-7.767607514
メダル,1,-0.06303588343,-1.148491654,-1.974346609
ドラゴン,1,1.929624,-4.650143664,-0.3497641086
習得,1,-7.604560013,-0.6336045166,-4.801586303
スプーン,1,1.237721462,-2.609621839,1.873080937
チェーンストア,1,1.134089031,0.2663419887,1.067351914
入港,1,-3.016761913,6.408188757,-1.302369067
破棄,1,-7.207752889,4.09881954,-6.308990548
改竄,1,-3.444855013,-0.3393419445,-1.685585887
工法,1,-3.451053607,-0.4559511749,7.088683923
改造,1,-6.942469316,2.820165127,3.255112259
飢餓,1,-1.022749039,-0.8104010172,-1.432175043
常套,1,1.03322362,-0.1654969863,-0.3294045583
着目,1,-7.206819969,3.390704209,-3.46529032
遂行,1,-8.209571782,3.256612524,-7.168340412
ごま,1,2.17439127,-0.2936624167,0.5948019442
すり,1,1.973461581,-1.076015796,2.807632456
盲,1,2.238497007,-1.778741642,-0.5084343078
ランダム,1,-4.204275972,-5.538306439,3.512455745
名物,1,6.450272709,0.03150231567,0.7640787286
ブラ,1,2.111643276,-0.6823627087,0.7907122564
ハイテク,1,-0.6214306016,0.6400123276,1.56715514
同額,1,-0.7006851627,-0.3806297441,1.14593301
天球,1,1.059052901,-0.7352780332,1.76612268
爻,1,1.567121565,-0.7973720961,0.5588858119
ピアニスト,1,2.275373618,-2.557520484,-4.427870308
メン,1,2.204119057,-1.132986646,-0.8941777179
歌詞,1,0.4348558214,-6.144460235,-1.939147765
インスト,1,1.254331264,-0.8937285288,0.6068114642
キャパシティ,1,0.6495320638,0.1921650463,1.171116394
入札,1,-3.748709031,3.912853529,-0.6096200209
ユニフォーム,1,0.6638893354,-2.094082428,0.5484130877
屑,1,3.093333689,-1.470000616,1.941656864
ミ,1,2.702643341,-0.9593098215,0.4784402178
新調,1,-0.3856024479,1.26572028,-0.1329769144
ソフトウェア,1,-8.442884276,-1.997923612,3.582385981
クリエイター,1,0.7440716089,-0.7514567845,-0.9901714662
和合,1,1.328790311,0.01749249366,0.1624748134
